grid_id,cnt_store,cnt_112,cnt_5crime,cnt_cctv,cnt_patrol,sigungu,x_center,y_center
다라391703,1,0,0,0,0,나주시,939150.0,1670350.0
다라391707,5,3,0,1,0,나주시,939150.0,1670750.0
다라391708,1,0,0,0,0,나주시,939150.0,1670850.0
다라391725,1,1,0,0,0,나주시,939150.0,1672550.0
다라391933,1,0,1,0,0,장성군,939150.0,1693350.0
다라391935,2,1,1,0,0,장성군,939150.0,1693550.0
다라391936,3,2,0,1,0,장성군,939150.0,1693650.0
다라391937,3,0,0,0,0,장성군,939150.0,1693750.0
다라391940,1,0,0,0,0,장성군,939150.0,1694050.0
다라391965,1,0,0,0,0,장성군,939150.0,1696550.0
다라391967,2,0,0,0,0,장성군,939150.0,1696750.0
다라391977,3,0,0,0,0,장성군,939150.0,1697750.0
다라391978,1,2,0,2,1,장성군,939150.0,1697850.0
다라392589,1,0,0,0,0,나주시,939250.0,1658950.0
다라392649,1,0,0,0,0,나주시,939250.0,1664950.0
다라392724,1,0,0,0,0,나주시,939250.0,1672450.0
다라392725,1,0,0,0,0,나주시,939250.0,1672550.0
다라392934,1,11,1,0,1,장성군,939250.0,1693450.0
다라392935,4,1,0,0,0,장성군,939250.0,1693550.0
다라392936,4,4,1,0,0,장성군,939250.0,1693650.0
다라392937,6,0,0,0,0,장성군,939250.0,1693750.0
다라392977,4,1,0,0,1,장성군,939250.0,1697750.0
다라392980,1,0,0,0,0,장성군,939250.0,1698050.0
다라393190,1,0,0,1,0,강진군,939350.0,1619050.0
다라393286,2,0,0,0,0,강진군,939350.0,1628650.0
다라393340,1,0,0,0,0,강진군,939350.0,1634050.0
다라393408,1,0,0,0,0,장흥군,939350.0,1640850.0
다라393536,1,0,0,0,0,화순군,939350.0,1653650.0
다라393578,1,0,0,0,0,나주시,939350.0,1657850.0
다라393622,1,0,0,0,0,나주시,939350.0,1662250.0
다라393704,1,1,0,0,0,나주시,939350.0,1670450.0
다라393711,1,0,0,0,0,나주시,939350.0,1671150.0
다라393724,1,0,0,0,0,나주시,939350.0,1672450.0
다라393735,1,0,0,0,0,나주시,939350.0,1673550.0
다라393737,1,0,0,0,0,나주시,939350.0,1673750.0
다라393934,7,0,0,0,0,장성군,939350.0,1693450.0
다라393935,3,6,0,0,0,장성군,939350.0,1693550.0
다라393936,4,4,0,0,0,장성군,939350.0,1693650.0
다라393937,3,1,1,0,0,장성군,939350.0,1693750.0
다라393938,3,0,0,0,0,장성군,939350.0,1693850.0
다라393939,1,0,0,0,0,장성군,939350.0,1693950.0
다라393940,1,0,0,0,0,장성군,939350.0,1694050.0
다라393976,5,0,0,0,1,장성군,939350.0,1697650.0
다라393977,5,1,0,3,0,장성군,939350.0,1697750.0
다라394208,1,2,0,0,0,강진군,939450.0,1620850.0
다라394454,4,0,0,0,0,장흥군,939450.0,1645450.0
다라3945,1,0,0,0,0,장흥군,939500.0,1645500.0
다라394705,1,0,0,0,0,나주시,939450.0,1670550.0
다라394709,1,0,0,0,0,나주시,939450.0,1670950.0
다라394713,1,9,0,0,0,나주시,939450.0,1671350.0
다라394723,1,0,0,0,0,나주시,939450.0,1672350.0
다라394724,1,0,0,0,0,나주시,939450.0,1672450.0
다라394725,1,0,0,0,0,나주시,939450.0,1672550.0
다라394733,1,0,0,4,1,나주시,939450.0,1673350.0
다라394736,3,0,0,0,0,나주시,939450.0,1673650.0
다라394737,1,0,0,0,0,나주시,939450.0,1673750.0
다라394937,4,0,0,0,1,장성군,939450.0,1693750.0
다라394939,2,0,0,0,0,장성군,939450.0,1693950.0
다라394945,2,0,0,0,0,장성군,939450.0,1694550.0
다라394976,1,1,0,1,0,장성군,939450.0,1697650.0
다라395018,1,0,0,0,0,완도군,939550.0,1601850.0
다라395455,1,0,0,0,0,장흥군,939550.0,1645550.0
다라395723,1,0,0,0,0,나주시,939550.0,1672350.0
다라395724,1,1,0,0,0,나주시,939550.0,1672450.0
다라395725,2,4,0,3,0,나주시,939550.0,1672550.0
다라395726,2,4,0,0,0,나주시,939550.0,1672650.0
다라395733,1,0,0,0,0,나주시,939550.0,1673350.0
다라395940,1,0,0,0,0,장성군,939550.0,1694050.0
다라395941,1,0,0,0,0,장성군,939550.0,1694150.0
다라395943,1,0,0,0,0,장성군,939550.0,1694350.0
다라395944,1,1,0,0,0,장성군,939550.0,1694450.0
다라395945,1,0,0,0,0,장성군,939550.0,1694550.0
다라395975,1,2,0,0,0,장성군,939550.0,1697550.0
다라395976,1,2,0,1,0,장성군,939550.0,1697650.0
다라396155,2,0,0,0,0,강진군,939650.0,1615550.0
다라396454,1,0,0,0,0,장흥군,939650.0,1645450.0
다라396713,2,0,0,0,0,나주시,939650.0,1671350.0
다라396714,1,0,0,0,0,나주시,939650.0,1671450.0
다라396724,1,1,0,0,0,나주시,939650.0,1672450.0
다라396725,16,4,0,0,0,나주시,939650.0,1672550.0
다라396726,4,45,0,0,0,나주시,939650.0,1672650.0
다라396946,1,0,0,0,0,장성군,939650.0,1694650.0
다라396977,1,0,0,0,0,장성군,939650.0,1697750.0
다라396992,1,0,0,0,0,장성군,939650.0,1699250.0
다라397040,1,0,0,0,0,완도군,939750.0,1604050.0
다라397277,1,0,1,0,0,강진군,939750.0,1627750.0
다라397724,6,0,0,0,0,나주시,939750.0,1672450.0
다라397725,11,2,0,0,0,나주시,939750.0,1672550.0
다라397726,6,1,0,2,0,나주시,939750.0,1672650.0
다라397729,2,1,0,0,0,나주시,939750.0,1672950.0
다라397936,1,1,0,0,0,장성군,939750.0,1693650.0
다라397959,1,0,0,0,0,장성군,939750.0,1695950.0
다라398005,1,0,0,0,0,완도군,939850.0,1600550.0
다라398277,1,0,0,0,0,강진군,939850.0,1627750.0
다라398715,3,0,0,0,0,나주시,939850.0,1671550.0
다라398724,10,9,0,1,0,나주시,939850.0,1672450.0
다라398725,6,2,0,1,0,나주시,939850.0,1672550.0
다라398726,21,99,0,1,1,나주시,939850.0,1672650.0
다라398729,1,0,0,0,0,나주시,939850.0,1672950.0
다라398738,1,0,0,0,0,나주시,939850.0,1673850.0
다라398935,1,0,0,0,0,장성군,939850.0,1693550.0
다라398989,1,0,0,0,0,장성군,939850.0,1698950.0
다라399278,1,0,0,0,0,강진군,939950.0,1627850.0
다라399635,2,6,0,0,0,나주시,939950.0,1663550.0
다라399715,1,0,0,0,0,나주시,939950.0,1671550.0
다라399717,1,0,0,0,0,나주시,939950.0,1671750.0
다라399723,3,0,0,0,0,나주시,939950.0,1672350.0
다라399724,4,10,0,0,0,나주시,939950.0,1672450.0
다라399725,17,10,2,2,1,나주시,939950.0,1672550.0
다라399726,18,69,0,3,0,나주시,939950.0,1672650.0
다라399731,1,0,0,0,0,나주시,939950.0,1673150.0
다라399732,1,1,0,0,0,나주시,939950.0,1673250.0
다라399738,1,0,0,0,0,나주시,939950.0,1673850.0
다라399742,2,2,1,0,0,나주시,939950.0,1674250.0
다라400261,1,0,0,0,0,강진군,940050.0,1626150.0
다라400479,1,0,0,0,0,장흥군,940050.0,1647950.0
다라400715,1,0,0,0,0,나주시,940050.0,1671550.0
다라400718,1,3,0,0,0,나주시,940050.0,1671850.0
다라400719,5,1,0,0,0,나주시,940050.0,1671950.0
다라400721,7,4,0,2,0,나주시,940050.0,1672150.0
다라400722,6,4,0,0,0,나주시,940050.0,1672250.0
다라400723,4,5,0,0,0,나주시,940050.0,1672350.0
다라400724,15,42,4,0,1,나주시,940050.0,1672450.0
다라400725,23,21,0,0,0,나주시,940050.0,1672550.0
다라400726,15,11,0,1,0,나주시,940050.0,1672650.0
다라401627,1,0,0,0,0,나주시,940150.0,1662750.0
다라401719,2,0,0,0,0,나주시,940150.0,1671950.0
다라401720,2,0,0,0,0,나주시,940150.0,1672050.0
다라401721,3,0,0,0,0,나주시,940150.0,1672150.0
다라401722,2,1,0,0,0,나주시,940150.0,1672250.0
다라401725,1,1,1,1,0,나주시,940150.0,1672550.0
다라401726,5,0,0,0,0,나주시,940150.0,1672650.0
다라401727,2,1,0,0,0,나주시,940150.0,1672750.0
다라401729,1,1,0,0,0,나주시,940150.0,1672950.0
다라401976,1,0,0,2,0,장성군,940150.0,1697650.0
다라402184,1,0,0,0,0,강진군,940250.0,1618450.0
다라402265,1,0,0,0,0,강진군,940250.0,1626550.0
다라402293,1,0,0,0,0,강진군,940250.0,1629350.0
다라402576,1,0,0,1,0,나주시,940250.0,1657650.0
다라402692,1,0,0,0,0,나주시,940250.0,1669250.0
다라402720,3,1,0,4,0,나주시,940250.0,1672050.0
다라402721,1,1,1,3,0,나주시,940250.0,1672150.0
다라402724,3,2,0,3,0,나주시,940250.0,1672450.0
다라402725,1,1,1,0,0,나주시,940250.0,1672550.0
다라402726,1,0,0,0,0,나주시,940250.0,1672650.0
다라402727,2,3,1,0,0,나주시,940250.0,1672750.0
다라402729,1,0,0,0,0,나주시,940250.0,1672950.0
다라402730,1,0,0,0,0,나주시,940250.0,1673050.0
다라402731,1,0,0,0,0,나주시,940250.0,1673150.0
다라402979,1,0,0,0,0,장성군,940250.0,1697950.0
다라402983,1,0,0,0,0,장성군,940250.0,1698350.0
다라403075,1,0,0,0,0,강진군,940350.0,1607550.0
다라403270,1,0,0,0,0,강진군,940350.0,1627050.0
다라403576,1,0,0,0,0,나주시,940350.0,1657650.0
다라403710,3,0,0,0,0,나주시,940350.0,1671050.0
다라403977,1,0,0,0,0,장성군,940350.0,1697750.0
다라404102,1,0,0,0,0,강진군,940450.0,1610250.0
다라404577,1,0,0,0,0,나주시,940450.0,1657750.0
다라404588,1,0,0,0,0,나주시,940450.0,1658850.0
다라404624,2,0,0,0,0,나주시,940450.0,1662450.0
다라404722,1,0,0,1,0,나주시,940450.0,1672250.0
다라404726,4,2,0,1,0,나주시,940450.0,1672650.0
다라404958,1,0,0,0,0,장성군,940450.0,1695850.0
다라404962,1,0,0,0,0,장성군,940450.0,1696250.0
다라404978,1,1,0,0,0,장성군,940450.0,1697850.0
다라405110,1,1,0,0,0,장흥군,940550.0,1611050.0
다라405722,13,0,3,0,0,나주시,940550.0,1672250.0
다라405723,2,10,1,3,0,나주시,940550.0,1672350.0
다라405724,2,2,0,0,0,나주시,940550.0,1672450.0
다라405725,1,0,0,0,0,나주시,940550.0,1672550.0
다라405736,1,0,0,0,0,나주시,940550.0,1673650.0
다라405739,1,0,0,0,0,나주시,940550.0,1673950.0
다라405974,1,2,0,0,0,장성군,940550.0,1697450.0
다라405975,1,0,0,0,0,장성군,940550.0,1697550.0
다라406000,2,0,0,0,0,완도군,940650.0,1600050.0
다라406287,1,0,0,0,0,강진군,940650.0,1628750.0
다라406721,3,15,0,0,0,나주시,940650.0,1672150.0
다라406722,29,8,1,0,0,나주시,940650.0,1672250.0
다라406723,8,1,1,0,0,나주시,940650.0,1672350.0
다라406724,2,0,0,0,0,나주시,940650.0,1672450.0
다라406725,1,0,0,0,0,나주시,940650.0,1672550.0
다라406736,1,2,0,0,0,나주시,940650.0,1673650.0
다라4072,1,0,0,0,0,나주시,940500.0,1672500.0
다라407496,1,1,0,0,0,장흥군,940750.0,1649650.0
다라407718,1,4,0,0,0,나주시,940750.0,1671850.0
다라407719,18,3,2,0,0,나주시,940750.0,1671950.0
다라407721,6,6,0,0,1,나주시,940750.0,1672150.0
다라407722,16,9,0,0,0,나주시,940750.0,1672250.0
다라407723,4,9,1,0,0,나주시,940750.0,1672350.0
다라407724,5,0,0,0,0,나주시,940750.0,1672450.0
다라407948,1,0,0,0,0,장성군,940750.0,1694850.0
다라408697,1,0,0,0,0,나주시,940850.0,1669750.0
다라408713,2,1,0,0,0,나주시,940850.0,1671350.0
다라408715,1,0,0,0,0,나주시,940850.0,1671550.0
다라408718,3,5,0,0,0,나주시,940850.0,1671850.0
다라408719,3,2,0,0,0,나주시,940850.0,1671950.0
다라408720,12,7,2,0,0,나주시,940850.0,1672050.0
다라408721,8,1,1,0,0,나주시,940850.0,1672150.0
다라408722,2,0,0,0,0,나주시,940850.0,1672250.0
다라408728,1,0,0,0,0,나주시,940850.0,1672850.0
다라409285,1,0,0,0,0,강진군,940950.0,1628550.0
다라409636,1,0,0,0,0,나주시,940950.0,1663650.0
다라409690,1,0,0,0,0,나주시,940950.0,1669050.0
다라409697,1,1,0,0,0,나주시,940950.0,1669750.0
다라409700,3,0,0,0,0,나주시,940950.0,1670050.0
다라409715,2,3,0,0,0,나주시,940950.0,1671550.0
다라409719,23,19,4,0,1,나주시,940950.0,1671950.0
다라409720,2,2,0,0,0,나주시,940950.0,1672050.0
다라409735,1,0,0,0,0,나주시,940950.0,1673550.0
다라410056,1,0,0,0,0,장흥군,941050.0,1605650.0
다라410074,4,0,2,0,0,장흥군,941050.0,1607450.0
다라410214,2,0,0,0,0,강진군,941050.0,1621450.0
다라410687,2,1,0,0,0,나주시,941050.0,1668750.0
다라410688,1,0,0,0,0,나주시,941050.0,1668850.0
다라410700,1,0,0,0,0,나주시,941050.0,1670050.0
다라410701,1,0,0,0,0,나주시,941050.0,1670150.0
다라410708,2,0,0,0,0,나주시,941050.0,1670850.0
다라410712,1,0,0,0,0,나주시,941050.0,1671250.0
다라410716,1,4,0,0,0,나주시,941050.0,1671650.0
다라410717,5,14,3,0,1,나주시,941050.0,1671750.0
다라410955,1,0,0,0,0,장성군,941050.0,1695550.0
다라410969,1,0,0,0,0,장성군,941050.0,1696950.0
다라411074,1,0,0,0,0,장흥군,941150.0,1607450.0
다라411175,1,0,0,0,0,강진군,941150.0,1617550.0
다라411673,1,0,0,0,0,나주시,941150.0,1667350.0
다라411688,1,0,0,0,0,나주시,941150.0,1668850.0
다라411701,1,1,1,0,0,나주시,941150.0,1670150.0
다라411705,1,0,0,0,0,나주시,941150.0,1670550.0
다라412685,1,0,0,0,0,나주시,941250.0,1668550.0
다라413495,2,0,0,0,0,장흥군,941350.0,1649550.0
다라413578,1,0,0,0,0,나주시,941350.0,1657850.0
다라414693,1,1,0,0,0,나주시,941450.0,1669350.0
다라415066,1,0,0,0,0,장흥군,941550.0,1606650.0
다라416492,1,0,0,0,0,장흥군,941650.0,1649250.0
다라416969,1,0,0,0,0,장성군,941650.0,1696950.0
다라417047,1,0,0,0,0,장흥군,941750.0,1604750.0
다라417289,1,0,0,0,0,강진군,941750.0,1628950.0
다라417969,1,0,0,0,0,장성군,941750.0,1696950.0
다라418719,2,0,0,0,0,나주시,941850.0,1671950.0
다라418941,1,0,0,0,0,,941850.0,1694150.0
다라418946,1,0,0,0,0,장성군,941850.0,1694650.0
다라418974,1,0,0,0,0,장성군,941850.0,1697450.0
다라418976,1,1,0,0,0,장성군,941850.0,1697650.0
다라419694,1,0,0,0,0,나주시,941950.0,1669450.0
다라419946,1,0,0,0,0,장성군,941950.0,1694650.0
다라419947,1,0,0,0,0,장성군,941950.0,1694750.0
다라419974,1,0,0,0,0,장성군,941950.0,1697450.0
다라419984,2,0,0,0,0,장성군,941950.0,1698450.0
다라420485,2,0,0,0,0,장흥군,942050.0,1648550.0
다라420695,2,0,0,0,0,나주시,942050.0,1669550.0
다라420731,1,0,0,1,0,나주시,942050.0,1673150.0
다라420954,1,1,0,0,0,장성군,942050.0,1695450.0
다라420955,1,2,0,0,0,장성군,942050.0,1695550.0
다라421721,1,0,0,0,0,나주시,942150.0,1672150.0
다라421723,1,0,0,0,0,나주시,942150.0,1672350.0
다라421954,4,0,0,0,0,장성군,942150.0,1695450.0
다라421961,1,2,0,0,0,장성군,942150.0,1696150.0
다라421968,3,0,0,0,0,장성군,942150.0,1696850.0
다라421969,1,1,1,0,0,장성군,942150.0,1696950.0
다라422672,1,0,0,0,0,나주시,942250.0,1667250.0
다라422950,2,0,0,0,0,장성군,942250.0,1695050.0
다라422960,1,0,0,0,0,장성군,942250.0,1696050.0
다라424298,1,2,0,0,0,장흥군,942450.0,1629850.0
다라424551,1,0,0,0,0,화순군,942450.0,1655150.0
다라425000,1,1,0,0,0,완도군,942550.0,1600050.0
다라425107,1,0,0,0,0,장흥군,942550.0,1610750.0
다라425675,1,1,0,0,0,나주시,942550.0,1667550.0
다라425731,3,0,0,0,0,나주시,942550.0,1673150.0
다라426000,2,0,0,0,0,완도군,942650.0,1600050.0
다라426290,1,0,0,0,0,장흥군,942650.0,1629050.0
다라426616,4,4,0,0,0,나주시,942650.0,1661650.0
다라426735,1,0,0,0,0,나주시,942650.0,1673550.0
다라426741,1,0,0,0,0,나주시,942650.0,1674150.0
다라426750,2,0,0,0,0,나주시,942650.0,1675050.0
다라427548,1,0,0,0,0,화순군,942750.0,1654850.0
다라427571,3,0,0,0,0,화순군,942750.0,1657150.0
다라427574,2,2,0,0,0,화순군,942750.0,1657450.0
다라427575,1,0,0,0,0,화순군,942750.0,1657550.0
다라427641,1,0,0,0,0,나주시,942750.0,1664150.0
다라427736,2,0,0,0,0,나주시,942750.0,1673650.0
다라428113,1,0,0,0,0,장흥군,942850.0,1611350.0
다라428482,1,0,0,0,0,장흥군,942850.0,1648250.0
다라428951,1,2,0,0,0,장성군,942850.0,1695150.0
다라428952,1,0,0,0,0,장성군,942850.0,1695250.0
다라428996,1,0,0,0,0,담양군,942850.0,1699650.0
다라429088,2,1,0,0,0,장흥군,942950.0,1608850.0
다라429201,1,0,0,0,0,장흥군,942950.0,1620150.0
다라429317,1,0,0,0,0,장흥군,942950.0,1631750.0
다라429498,1,0,0,0,0,장흥군,942950.0,1649850.0
다라429573,1,1,1,0,0,화순군,942950.0,1657350.0
다라429641,1,0,0,1,0,나주시,942950.0,1664150.0
다라429647,1,0,0,0,0,나주시,942950.0,1664750.0
다라430122,1,0,0,0,0,장흥군,943050.0,1612250.0
다라430498,1,0,0,0,0,장흥군,943050.0,1649850.0
다라430579,2,1,0,0,0,화순군,943050.0,1657950.0
다라430580,2,1,0,0,0,화순군,943050.0,1658050.0
다라430585,1,0,0,0,0,화순군,943050.0,1658550.0
다라430679,1,0,0,0,0,나주시,943050.0,1667950.0
다라430963,1,0,0,0,0,장성군,943050.0,1696350.0
다라430964,1,0,0,0,0,장성군,943050.0,1696450.0
다라431115,1,0,0,0,0,장흥군,943150.0,1611550.0
다라431606,1,0,0,0,0,화순군,943150.0,1660650.0
다라431641,1,0,0,0,0,나주시,943150.0,1664150.0
다라431642,1,0,0,0,0,나주시,943150.0,1664250.0
다라431650,2,0,0,0,0,나주시,943150.0,1665050.0
다라432004,1,0,0,0,0,완도군,943250.0,1600450.0
다라432283,1,0,0,0,0,장흥군,943250.0,1628350.0
다라432347,1,0,0,0,0,장흥군,943250.0,1634750.0
다라432448,1,0,0,0,0,장흥군,943250.0,1644850.0
다라432670,1,0,0,0,0,나주시,943250.0,1667050.0
다라433209,1,0,0,0,0,장흥군,943350.0,1620950.0
다라433348,1,0,0,0,0,장흥군,943350.0,1634850.0
다라433486,1,0,0,0,0,장흥군,943350.0,1648650.0
다라433674,1,1,0,0,0,나주시,943350.0,1667450.0
다라433963,1,2,0,0,0,담양군,943350.0,1696350.0
다라434105,1,0,0,0,0,장흥군,943450.0,1610550.0
다라434111,1,0,0,0,0,장흥군,943450.0,1611150.0
다라434154,1,0,0,0,0,장흥군,943450.0,1615450.0
다라434282,1,0,0,0,0,장흥군,943450.0,1628250.0
다라434313,2,0,0,0,0,장흥군,943450.0,1631350.0
다라434432,1,0,0,0,0,장흥군,943450.0,1643250.0
다라434655,1,0,0,0,0,나주시,943450.0,1665550.0
다라434668,3,0,0,0,0,나주시,943450.0,1666850.0
다라434675,1,0,0,0,0,나주시,943450.0,1667550.0
다라434676,1,0,0,0,0,나주시,943450.0,1667650.0
다라434684,1,0,0,0,0,화순군,943450.0,1668450.0
다라435107,1,0,0,0,0,장흥군,943550.0,1610750.0
다라435115,4,0,0,0,0,장흥군,943550.0,1611550.0
다라435311,1,0,0,0,0,장흥군,943550.0,1631150.0
다라435312,2,0,0,1,0,장흥군,943550.0,1631250.0
다라435343,1,0,0,0,0,장흥군,943550.0,1634350.0
다라435664,1,0,0,0,0,나주시,943550.0,1666450.0
다라435674,1,1,1,0,0,나주시,943550.0,1667450.0
다라435949,1,0,0,0,0,담양군,943550.0,1694950.0
다라435951,1,0,0,0,0,담양군,943550.0,1695150.0
다라436116,1,0,0,0,0,장흥군,943650.0,1611650.0
다라436117,11,1,0,0,0,장흥군,943650.0,1611750.0
다라436118,8,1,0,1,0,장흥군,943650.0,1611850.0
다라436189,1,0,0,0,0,장흥군,943650.0,1618950.0
다라436310,1,0,0,0,0,장흥군,943650.0,1631050.0
다라436595,1,0,0,0,0,화순군,943650.0,1659550.0
다라436949,2,1,1,0,0,담양군,943650.0,1694950.0
다라437117,5,0,0,0,0,장흥군,943750.0,1611750.0
다라437118,28,10,0,0,0,장흥군,943750.0,1611850.0
다라437119,4,0,0,0,0,장흥군,943750.0,1611950.0
다라437156,1,0,0,0,0,장흥군,943750.0,1615650.0
다라437283,1,0,0,0,0,장흥군,943750.0,1628350.0
다라437296,1,0,0,0,0,장흥군,943750.0,1629650.0
다라437675,1,0,0,0,0,나주시,943750.0,1667550.0
다라437952,1,0,0,0,0,담양군,943750.0,1695250.0
다라437992,2,0,0,0,0,담양군,943750.0,1699250.0
다라437993,1,0,0,0,0,담양군,943750.0,1699350.0
다라437998,1,2,0,0,0,담양군,943750.0,1699850.0
다라437999,2,0,0,0,0,담양군,943750.0,1699950.0
다라438003,1,1,0,0,0,완도군,943850.0,1600350.0
다라438117,2,0,0,0,0,장흥군,943850.0,1611750.0
다라438118,8,16,1,0,0,장흥군,943850.0,1611850.0
다라438283,1,0,0,0,0,장흥군,943850.0,1628350.0
다라438292,1,0,0,0,0,장흥군,943850.0,1629250.0
다라438302,1,0,0,0,0,장흥군,943850.0,1630250.0
다라438563,1,0,0,0,0,화순군,943850.0,1656350.0
다라438645,1,0,0,0,0,화순군,943850.0,1664550.0
다라438988,1,0,0,0,0,담양군,943850.0,1698850.0
다라438991,1,0,0,0,0,담양군,943850.0,1699150.0
다라438996,1,0,0,0,0,담양군,943850.0,1699650.0
다라438997,1,0,0,0,0,담양군,943850.0,1699750.0
다라438998,2,0,0,0,0,담양군,943850.0,1699850.0
다라439117,1,1,0,0,0,장흥군,943950.0,1611750.0
다라439118,7,2,0,0,0,장흥군,943950.0,1611850.0
다라439276,1,0,0,0,0,장흥군,943950.0,1627650.0
다라439290,2,0,0,0,0,장흥군,943950.0,1629050.0
다라439294,2,0,0,0,0,장흥군,943950.0,1629450.0
다라439299,2,0,0,0,0,장흥군,943950.0,1629950.0
다라439307,1,0,0,0,0,장흥군,943950.0,1630750.0
다라439948,1,0,0,0,0,담양군,943950.0,1694850.0
다라439963,1,0,0,0,0,담양군,943950.0,1696350.0
다라439981,1,0,0,0,0,담양군,943950.0,1698150.0
다라439982,2,0,0,0,0,담양군,943950.0,1698250.0
다라440118,2,1,0,1,0,장흥군,944050.0,1611850.0
다라440287,1,0,0,0,0,장흥군,944050.0,1628750.0
다라440304,2,0,0,1,0,장흥군,944050.0,1630450.0
다라440346,1,0,0,0,0,장흥군,944050.0,1634650.0
다라440657,1,0,0,0,0,나주시,944050.0,1665750.0
다라440962,1,1,0,0,0,담양군,944050.0,1696250.0
다라440979,6,2,1,0,0,담양군,944050.0,1697950.0
다라440986,2,1,0,0,0,담양군,944050.0,1698650.0
다라441118,3,2,0,0,0,장흥군,944150.0,1611850.0
다라441304,1,1,0,4,0,장흥군,944150.0,1630450.0
다라441963,1,2,0,0,0,담양군,944150.0,1696350.0
다라441978,2,0,0,0,0,담양군,944150.0,1697850.0
다라441979,6,4,0,0,1,담양군,944150.0,1697950.0
다라441980,5,0,0,0,0,담양군,944150.0,1698050.0
다라441983,1,2,0,0,0,담양군,944150.0,1698350.0
다라442952,1,0,0,0,0,담양군,944250.0,1695250.0
다라442975,2,0,0,0,0,담양군,944250.0,1697550.0
다라442979,1,2,0,0,0,담양군,944250.0,1697950.0
다라442980,14,2,0,0,0,담양군,944250.0,1698050.0
다라442984,1,0,0,0,0,담양군,944250.0,1698450.0
다라443000,2,0,0,0,0,완도군,944350.0,1600050.0
다라443118,3,0,0,0,0,장흥군,944350.0,1611850.0
다라443282,1,0,0,0,0,장흥군,944350.0,1628250.0
다라443344,1,0,0,0,0,장흥군,944350.0,1634450.0
다라443470,1,0,0,0,0,장흥군,944350.0,1647050.0
다라443529,3,0,0,0,0,장흥군,944350.0,1652950.0
다라443653,1,0,0,0,0,화순군,944350.0,1665350.0
다라443667,1,0,0,0,0,나주시,944350.0,1666750.0
다라443975,1,0,0,0,0,담양군,944350.0,1697550.0
다라443976,1,0,0,0,0,담양군,944350.0,1697650.0
다라443977,1,0,0,0,0,담양군,944350.0,1697750.0
다라443979,1,0,0,0,0,담양군,944350.0,1697950.0
다라443980,4,10,1,0,0,담양군,944350.0,1698050.0
다라443981,4,1,0,1,0,담양군,944350.0,1698150.0
다라443982,1,0,0,0,0,담양군,944350.0,1698250.0
다라443983,1,0,0,0,0,담양군,944350.0,1698350.0
다라443990,1,1,0,0,0,담양군,944350.0,1699050.0
다라443991,1,0,0,0,0,담양군,944350.0,1699150.0
다라444000,1,0,0,1,1,완도군,944450.0,1600050.0
다라444117,1,0,0,0,0,장흥군,944450.0,1611750.0
다라444118,1,0,0,0,0,장흥군,944450.0,1611850.0
다라444306,1,0,0,0,0,장흥군,944450.0,1630650.0
다라444529,1,0,0,0,0,장흥군,944450.0,1652950.0
다라444653,3,2,0,0,0,화순군,944450.0,1665350.0
다라444963,1,1,0,0,0,담양군,944450.0,1696350.0
다라444976,1,0,0,0,0,담양군,944450.0,1697650.0
다라444977,2,0,0,0,0,담양군,944450.0,1697750.0
다라444978,3,2,0,0,0,담양군,944450.0,1697850.0
다라444979,1,0,0,0,0,담양군,944450.0,1697950.0
다라444980,1,0,0,0,0,담양군,944450.0,1698050.0
다라444981,7,5,0,0,1,담양군,944450.0,1698150.0
다라444983,1,0,0,0,0,담양군,944450.0,1698350.0
다라445118,1,0,0,0,0,장흥군,944550.0,1611850.0
다라445318,1,0,0,0,0,장흥군,944550.0,1631850.0
다라445655,2,0,0,0,2,화순군,944550.0,1665550.0
다라445678,1,0,0,0,0,화순군,944550.0,1667850.0
다라445963,1,0,0,0,0,담양군,944550.0,1696350.0
다라445985,1,0,0,0,0,담양군,944550.0,1698550.0
다라446000,1,0,0,2,1,완도군,944650.0,1600050.0
다라446308,1,0,0,0,0,장흥군,944650.0,1630850.0
다라446311,4,0,0,0,0,장흥군,944650.0,1631150.0
다라446401,3,0,0,0,0,장흥군,944650.0,1640150.0
다라446656,2,0,0,0,0,화순군,944650.0,1665650.0
다라447001,7,6,0,0,1,완도군,944750.0,1600150.0
다라447002,2,22,0,0,0,완도군,944750.0,1600250.0
다라447314,1,0,0,0,0,장흥군,944750.0,1631450.0
다라447659,2,0,0,0,0,화순군,944750.0,1665950.0
다라447980,3,1,0,0,0,담양군,944750.0,1698050.0
다라447985,2,0,0,0,0,담양군,944750.0,1698550.0
다라448001,6,0,0,0,0,완도군,944850.0,1600150.0
다라448002,7,8,0,2,0,완도군,944850.0,1600250.0
다라448115,1,0,0,0,0,장흥군,944850.0,1611550.0
다라448117,1,0,0,0,0,장흥군,944850.0,1611750.0
다라448118,1,1,1,0,0,장흥군,944850.0,1611850.0
다라448316,1,1,0,0,0,장흥군,944850.0,1631650.0
다라448317,2,13,2,0,0,장흥군,944850.0,1631750.0
다라448540,1,0,0,0,0,화순군,944850.0,1654050.0
다라448980,1,0,0,0,0,담양군,944850.0,1698050.0
다라448982,1,1,1,0,0,담양군,944850.0,1698250.0
다라448983,1,0,0,0,1,담양군,944850.0,1698350.0
다라448984,1,0,0,1,0,담양군,944850.0,1698450.0
다라448992,1,0,0,0,0,담양군,944850.0,1699250.0
다라449309,1,0,0,0,0,장흥군,944950.0,1630950.0
