grid_id,cnt_store,cnt_112,cnt_5crime,cnt_cctv,cnt_patrol,sigungu,x_center,y_center,hotspot,z_112,z_5crime,z_cctv,z_patrol,need_score,rank_in_sigungu
다라986633,29,19,0,0,0,순천시,998650.0,1663350.0,True,-0.04474301789533753,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.17809746514716582,93
다라986617,20,6,2,0,0,순천시,998650.0,1661750.0,True,-0.5992430645749103,-0.08761191744139432,-0.6795216214130269,-0.32975843553747036,-0.18221495354105596,94
다라994612,19,25,1,3,0,순천시,999450.0,1661250.0,True,0.2111800805721576,-0.36280319658423565,0.4686356009745013,-0.32975843553747036,-0.22106169873059353,95
다라999612,26,17,0,0,0,순천시,999950.0,1661250.0,True,-0.13005071738450258,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.2634051646363309,96
라라024637,25,4,2,0,0,순천시,1002450.0,1663750.0,True,-0.6845507640640753,-0.08761191744139432,-0.6795216214130269,-0.32975843553747036,-0.26752265303022105,97
라라021638,21,4,2,0,0,순천시,1002150.0,1663850.0,True,-0.6845507640640753,-0.08761191744139432,-0.6795216214130269,-0.32975843553747036,-0.26752265303022105,97
라라016619,29,43,1,0,1,순천시,1001650.0,1661950.0,True,0.9789493759746429,-0.36280319658423565,-0.6795216214130269,2.4561317957273654,-0.272158907766762,98
라라014616,21,10,1,0,0,순천시,1001450.0,1661650.0,True,-0.4286276655965802,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.28679083370556735,99
라라015629,17,10,1,0,0,순천시,1001550.0,1662950.0,True,-0.4286276655965802,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.28679083370556735,99
라라014626,17,10,1,0,0,순천시,1001450.0,1662650.0,True,-0.4286276655965802,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.28679083370556735,99
라라021637,28,8,2,1,0,순천시,1002150.0,1663750.0,True,-0.5139353650857452,-0.08761191744139432,-0.2968025472838508,-0.32975843553747036,-0.2882667911164789,100
라라014619,22,8,2,1,0,순천시,1001450.0,1661950.0,True,-0.5139353650857452,-0.08761191744139432,-0.2968025472838508,-0.32975843553747036,-0.2882667911164789,100
라라022615,25,16,0,0,0,순천시,1002250.0,1661550.0,True,-0.17270456712908508,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.30605901438091343,101
다라982635,21,3,2,0,0,순천시,998250.0,1663550.0,True,-0.7272046138086579,-0.08761191744139432,-0.6795216214130269,-0.32975843553747036,-0.3101765027748036,102
라라022607,21,3,2,0,0,순천시,1002250.0,1660750.0,True,-0.7272046138086579,-0.08761191744139432,-0.6795216214130269,-0.32975843553747036,-0.3101765027748036,102
라라023621,30,13,1,1,0,순천시,1002350.0,1662150.0,True,-0.30066611636283264,-0.36280319658423565,-0.2968025472838508,-0.32975843553747036,-0.35018882153640785,103
라라024640,49,8,1,0,0,순천시,1002450.0,1664050.0,True,-0.5139353650857452,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.3720985331947323,104
라라003610,17,6,2,1,0,순천시,1000350.0,1661050.0,True,-0.5992430645749103,-0.08761191744139432,-0.2968025472838508,-0.32975843553747036,-0.37357449060564407,105
라라027617,23,10,2,2,0,순천시,1002750.0,1661750.0,True,-0.4286276655965802,-0.08761191744139432,0.08591652684532525,-0.32975843553747036,-0.39431862869190204,106
다라991616,18,10,2,2,0,순천시,999150.0,1661650.0,True,-0.4286276655965802,-0.08761191744139432,0.08591652684532525,-0.32975843553747036,-0.39431862869190204,106
라라043603,18,1,2,0,0,순천시,1004350.0,1660350.0,True,-0.8125123132978229,-0.08761191744139432,-0.6795216214130269,-0.32975843553747036,-0.39548420226396863,107
다라987622,27,18,0,1,0,순천시,998750.0,1662250.0,True,-0.08739686763992005,-0.6379944757270769,-0.2968025472838508,-0.32975843553747036,-0.41211085195633645,108
라라021614,34,25,1,4,0,순천시,1002150.0,1661450.0,True,0.2111800805721576,-0.36280319658423565,0.8513546751036773,-0.32975843553747036,-0.41242123579518164,109
라라022611,31,7,1,0,0,순천시,1002250.0,1661150.0,True,-0.5565892148303277,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.4147523829393148,110
라라014599,20,7,1,0,0,순천시,1001450.0,1659950.0,True,-0.5565892148303277,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.4147523829393148,110
다라995599,17,13,0,0,0,순천시,999550.0,1659950.0,True,-0.30066611636283264,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.434020563614661,111
다라993642,21,11,1,1,0,순천시,999350.0,1664250.0,True,-0.3859738158519977,-0.36280319658423565,-0.2968025472838508,-0.32975843553747036,-0.4354965210255729,112
라라020639,30,6,1,0,0,순천시,1002050.0,1663950.0,True,-0.5992430645749103,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.45740623268389735,113
라라014614,29,6,1,0,0,순천시,1001450.0,1661450.0,True,-0.5992430645749103,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.45740623268389735,113
라라024615,19,6,1,0,0,순천시,1002450.0,1661550.0,True,-0.5992430645749103,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.45740623268389735,113
라라015611,53,10,1,1,0,순천시,1001550.0,1661150.0,True,-0.4286276655965802,-0.36280319658423565,-0.2968025472838508,-0.32975843553747036,-0.47815037077015543,114
라라029620,24,8,2,2,0,순천시,1002950.0,1662050.0,True,-0.5139353650857452,-0.08761191744139432,0.08591652684532525,-0.32975843553747036,-0.479626328181067,115
라라025619,45,5,1,0,0,순천시,1002550.0,1661950.0,True,-0.6418969143194928,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.50006008242848,116
라라004606,26,5,1,0,0,순천시,1000450.0,1660650.0,True,-0.6418969143194928,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.50006008242848,116
라라018624,22,31,2,0,1,순천시,1001850.0,1662450.0,True,0.4671031790396527,-0.08761191744139432,-0.6795216214130269,2.4561317957273654,-0.5088138255589109,117
라라018631,26,11,0,0,0,순천시,1001850.0,1663150.0,True,-0.3859738158519977,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.5193282631038261,118
라라016612,20,11,0,0,0,순천시,1001650.0,1661250.0,True,-0.3859738158519977,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.5193282631038261,118
라라022620,31,47,5,8,1,순천시,1002250.0,1662050.0,True,1.149564774952973,0.7379619199871296,2.3822309716203818,2.4561317957273654,-0.531654688733771,119
라라014617,27,15,0,1,0,순천시,1001450.0,1661750.0,True,-0.2153584168736676,-0.6379944757270769,-0.2968025472838508,-0.32975843553747036,-0.540072401190084,120
라라027616,32,37,0,6,0,순천시,1002750.0,1661650.0,True,0.7230262775071478,-0.6379944757270769,1.6167928233620297,-0.32975843553747036,-0.5584853921322088,121
다라985627,20,10,0,0,0,순천시,998550.0,1662750.0,True,-0.4286276655965802,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.5619821128484086,122
다라990616,36,14,0,1,0,순천시,999050.0,1661650.0,True,-0.2580122666182501,-0.6379944757270769,-0.2968025472838508,-0.32975843553747036,-0.5827262509346666,123
라라002611,24,28,2,7,0,순천시,1000250.0,1661150.0,True,0.3391416298059051,-0.08761191744139432,1.9995118974912056,-0.32975843553747036,-0.5833470186123568,124
라라021620,29,49,1,3,1,순천시,1002150.0,1662050.0,True,1.234872474442138,-0.36280319658423565,0.4686356009745013,2.4561317957273654,-0.5903144204930311,125
라라022638,43,9,0,0,0,순천시,1002250.0,1663850.0,True,-0.4712815153411627,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6046359625929911,126
라라003606,27,7,1,1,0,순천시,1000350.0,1660650.0,True,-0.5565892148303277,-0.36280319658423565,-0.2968025472838508,-0.32975843553747036,-0.6061119200039028,127
라라027615,54,25,6,5,1,순천시,1002750.0,1661550.0,True,0.2111800805721576,1.013153199129971,1.2340737492328535,2.4561317957273654,-0.620769492777981,128
라라045600,20,2,1,0,0,순천시,1004550.0,1660050.0,True,-0.7698584635532404,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.6280216316622274,129
다라994640,31,8,0,0,0,순천시,999450.0,1664050.0,True,-0.5139353650857452,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6472898123375734,130
다라986616,17,8,0,0,0,순천시,998650.0,1661650.0,True,-0.5139353650857452,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6472898123375734,130
라라027614,36,13,2,4,0,순천시,1002750.0,1661450.0,True,-0.30066611636283264,-0.08761191744139432,0.8513546751036773,-0.32975843553747036,-0.6490761535873305,131
라라024621,18,12,0,1,0,순천시,1002450.0,1662150.0,True,-0.34331996610741516,-0.6379944757270769,-0.2968025472838508,-0.32975843553747036,-0.6680339504238316,132
다라985623,38,17,2,5,0,순천시,998550.0,1662350.0,True,-0.13005071738450258,-0.08761191744139432,1.2340737492328535,-0.32975843553747036,-0.6698202916735885,133
다라989606,18,1,1,0,0,순천시,998950.0,1660650.0,True,-0.8125123132978229,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.6706754814068101,134
다라987637,18,1,1,0,0,순천시,998750.0,1663750.0,True,-0.8125123132978229,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.6706754814068101,134
라라003607,18,1,1,0,0,순천시,1000350.0,1660750.0,True,-0.8125123132978229,-0.36280319658423565,-0.6795216214130269,-0.32975843553747036,-0.6706754814068101,134
라라015613,40,7,0,0,0,순천시,1001550.0,1661350.0,True,-0.5565892148303277,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6899436620821562,135
라라023639,39,7,0,0,0,순천시,1002350.0,1663950.0,True,-0.5565892148303277,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6899436620821562,135
다라985626,32,7,0,0,0,순천시,998550.0,1662650.0,True,-0.5565892148303277,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6899436620821562,135
라라013611,26,7,0,0,0,순천시,1001350.0,1661150.0,True,-0.5565892148303277,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6899436620821562,135
라라020628,19,7,0,0,0,순천시,1002050.0,1662850.0,True,-0.5565892148303277,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6899436620821562,135
다라995596,18,7,0,0,0,순천시,999550.0,1659650.0,True,-0.5565892148303277,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.6899436620821562,135
다라990615,38,33,1,0,1,순천시,999050.0,1661550.0,True,0.5524108785288178,-0.36280319658423565,-0.6795216214130269,2.4561317957273654,-0.6986974052125872,136
다라998614,26,15,0,2,0,순천시,999850.0,1661450.0,True,-0.2153584168736676,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-0.731431938254672,137
라라026614,44,6,0,0,0,순천시,1002650.0,1661450.0,True,-0.5992430645749103,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7325975118267385,138
라라014611,43,6,0,0,0,순천시,1001450.0,1661150.0,True,-0.5992430645749103,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7325975118267385,138
라라015612,27,6,0,0,0,순천시,1001550.0,1661250.0,True,-0.5992430645749103,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7325975118267385,138
다라989610,21,6,0,0,0,순천시,998950.0,1661050.0,True,-0.5992430645749103,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7325975118267385,138
라라049597,19,6,0,0,0,순천시,1004950.0,1659750.0,True,-0.5992430645749103,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7325975118267385,138
라라018634,17,6,0,0,0,순천시,1001850.0,1663450.0,True,-0.5992430645749103,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7325975118267385,138
라라020640,28,5,0,0,0,순천시,1002050.0,1664050.0,True,-0.6418969143194928,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.7752513615713212,139
라라030622,29,4,0,0,0,순천시,1003050.0,1662250.0,True,-0.6845507640640753,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.8179052113159035,140
라라045599,25,4,2,3,0,순천시,1004550.0,1659950.0,True,-0.6845507640640753,-0.08761191744139432,0.4686356009745013,-0.32975843553747036,-0.8416012642239851,141
라라026617,29,3,0,0,0,순천시,1002650.0,1661750.0,True,-0.7272046138086579,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.8605590610604862,142
라라048597,24,3,0,0,0,순천시,1004850.0,1659750.0,True,-0.7272046138086579,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.8605590610604862,142
라라021639,18,1,1,1,0,순천시,1002150.0,1663950.0,True,-0.8125123132978229,-0.36280319658423565,-0.2968025472838508,-0.32975843553747036,-0.8620350184713982,143
라라040589,52,2,0,0,0,순천시,1004050.0,1658950.0,True,-0.7698584635532404,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9032129108050685,144
라라015620,20,2,0,0,0,순천시,1001550.0,1662050.0,True,-0.7698584635532404,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9032129108050685,144
라라007547,17,2,0,0,0,순천시,1000750.0,1654750.0,True,-0.7698584635532404,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9032129108050685,144
라라030614,17,2,0,0,0,순천시,1003050.0,1661450.0,True,-0.7698584635532404,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9032129108050685,144
다라994609,35,26,2,1,1,순천시,999450.0,1660950.0,True,0.2538339303167401,-0.08761191744139432,-0.2968025472838508,2.4561317957273654,-0.9134426113464115,145
다라986637,31,11,2,5,0,순천시,998650.0,1663750.0,True,-0.3859738158519977,-0.08761191744139432,1.2340737492328535,-0.32975843553747036,-0.9257433901410835,146
라라015616,24,19,0,4,0,순천시,1001550.0,1661650.0,True,-0.04474301789533753,-0.6379944757270769,0.8513546751036773,-0.32975843553747036,-0.9435356134055181,147
라라023611,25,17,1,5,0,순천시,1002350.0,1661150.0,True,-0.13005071738450258,-0.36280319658423565,1.2340737492328535,-0.32975843553747036,-0.9450115708164298,148
라라014620,22,17,1,5,0,순천시,1001450.0,1662050.0,True,-0.13005071738450258,-0.36280319658423565,1.2340737492328535,-0.32975843553747036,-0.9450115708164298,148
다라983620,31,1,0,0,0,순천시,998350.0,1662050.0,True,-0.8125123132978229,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9458667605496512,149
다라983621,22,1,0,0,0,순천시,998350.0,1662150.0,True,-0.8125123132978229,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9458667605496512,149
다라996595,20,1,0,0,0,순천시,999650.0,1659550.0,True,-0.8125123132978229,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9458667605496512,149
다라982621,18,1,0,0,0,순천시,998250.0,1662150.0,True,-0.8125123132978229,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9458667605496512,149
다라985617,32,5,0,1,0,순천시,998550.0,1661750.0,True,-0.6418969143194928,-0.6379944757270769,-0.2968025472838508,-0.32975843553747036,-0.9666108986359093,150
다라987616,25,5,0,1,0,순천시,998750.0,1661650.0,True,-0.6418969143194928,-0.6379944757270769,-0.2968025472838508,-0.32975843553747036,-0.9666108986359093,150
라라020638,37,18,0,4,0,순천시,1002050.0,1663850.0,True,-0.08739686763992005,-0.6379944757270769,0.8513546751036773,-0.32975843553747036,-0.9861894631501004,151
라라029622,22,18,0,4,0,순천시,1002950.0,1662250.0,True,-0.08739686763992005,-0.6379944757270769,0.8513546751036773,-0.32975843553747036,-0.9861894631501004,151
라라025616,20,9,0,2,0,순천시,1002550.0,1661650.0,True,-0.4712815153411627,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-0.9873550367221672,152
다라985638,17,9,0,2,0,순천시,998550.0,1663850.0,True,-0.4712815153411627,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-0.9873550367221672,152
라라050597,30,0,0,0,0,순천시,1005050.0,1659750.0,True,-0.8551661630424053,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9885206102942335,153
라라046600,25,0,0,0,0,순천시,1004650.0,1660050.0,True,-0.8551661630424053,-0.6379944757270769,-0.6795216214130269,-0.32975843553747036,-0.9885206102942335,153
다라983619,19,5,2,4,0,순천시,998350.0,1661950.0,True,-0.6418969143194928,-0.08761191744139432,0.8513546751036773,-0.32975843553747036,-0.9903069515439905,154
라라014610,19,11,3,7,0,순천시,1001450.0,1661050.0,True,-0.3859738158519977,0.18757936170144698,1.9995118974912056,-0.32975843553747036,-1.0332711851274183,155
라라044599,27,23,1,7,0,순천시,1004450.0,1659950.0,True,0.12587238108299253,-0.36280319658423565,1.9995118974912056,-0.32975843553747036,-1.0718075464781107,156
라라021611,19,5,1,3,0,순천시,1002150.0,1661150.0,True,-0.6418969143194928,-0.36280319658423565,0.4686356009745013,-0.32975843553747036,-1.074138693622244,157
다라986623,30,12,4,9,0,순천시,998650.0,1662350.0,True,-0.34331996610741516,0.46277064084428826,2.7649500457495577,-0.32975843553747036,-1.0981451303691705,158
다라986629,18,15,0,4,0,순천시,998650.0,1662950.0,True,-0.2153584168736676,-0.6379944757270769,0.8513546751036773,-0.32975843553747036,-1.114151012383848,159
다라986627,23,22,1,7,0,순천시,998650.0,1662750.0,True,0.08321853133841002,-0.36280319658423565,1.9995118974912056,-0.32975843553747036,-1.1144613962226932,160
라라014609,22,6,0,2,0,순천시,1001450.0,1660950.0,True,-0.5992430645749103,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-1.1153165859559144,161
라라047592,19,8,1,4,0,순천시,1004750.0,1659250.0,True,-0.5139353650857452,-0.36280319658423565,0.8513546751036773,-0.32975843553747036,-1.1375366814530843,162
라라015614,38,5,0,2,0,순천시,1001550.0,1661450.0,True,-0.6418969143194928,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-1.1579704357004972,163
다라987619,30,5,0,2,0,순천시,998750.0,1661950.0,True,-0.6418969143194928,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-1.1579704357004972,163
라라026618,34,9,0,3,0,순천시,1002650.0,1661850.0,True,-0.4712815153411627,-0.6379944757270769,0.4686356009745013,-0.32975843553747036,-1.178714573786755,164
라라047591,21,4,0,2,0,순천시,1004750.0,1659150.0,True,-0.6845507640640753,-0.6379944757270769,0.08591652684532525,-0.32975843553747036,-1.2006242854450795,165
다라986621,59,7,3,7,0,순천시,998650.0,1662150.0,True,-0.5565892148303277,0.18757936170144698,1.9995118974912056,-0.32975843553747036,-1.2038865841057482,166
라라026616,40,17,0,5,0,순천시,1002650.0,1661650.0,True,-0.13005071738450258,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.220202849959271,167
다라991612,26,17,0,5,0,순천시,999150.0,1661250.0,True,-0.13005071738450258,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.220202849959271,167
다라995597,28,7,0,3,0,순천시,999550.0,1659750.0,True,-0.5565892148303277,-0.6379944757270769,0.4686356009745013,-0.32975843553747036,-1.26402227327592,168
다라988618,34,3,0,3,0,순천시,998850.0,1661850.0,True,-0.7272046138086579,-0.6379944757270769,0.4686356009745013,-0.32975843553747036,-1.4346376722542502,169
라라023616,17,9,2,0,1,순천시,1002350.0,1661650.0,True,-0.4712815153411627,-0.08761191744139432,-0.6795216214130269,2.4561317957273654,-1.4471985199397261,170
다라986636,32,5,1,5,0,순천시,998650.0,1663650.0,True,-0.6418969143194928,-0.36280319658423565,1.2340737492328535,-0.32975843553747036,-1.45685776775142,171
다라984622,22,6,0,4,0,순천시,998450.0,1662250.0,True,-0.5992430645749103,-0.6379944757270769,0.8513546751036773,-0.32975843553747036,-1.4980356600850906,172
라라031623,27,7,0,5,0,순천시,1003150.0,1662350.0,True,-0.5565892148303277,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.6467413474050963,173
다라986624,25,18,1,9,0,순천시,998650.0,1662450.0,True,-0.08739686763992005,-0.36280319658423565,2.7649500457495577,-0.32975843553747036,-1.6677958693301993,174
다라986622,42,0,1,5,0,순천시,998650.0,1662250.0,True,-0.8551661630424053,-0.36280319658423565,1.2340737492328535,-0.32975843553747036,-1.6701270164743325,175
라라024639,20,5,0,5,0,순천시,1002450.0,1663950.0,True,-0.6418969143194928,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.7320490468942613,176
라라025618,20,4,0,5,0,순천시,1002550.0,1661850.0,True,-0.6845507640640753,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.7747028966388436,177
라라021622,17,4,0,5,0,순천시,1002150.0,1662250.0,True,-0.6845507640640753,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.7747028966388436,177
다라985624,26,27,0,3,1,순천시,998550.0,1662450.0,True,0.2964877800613226,-0.6379944757270769,0.4686356009745013,2.4561317957273654,-1.8038903940166877,178
다라995602,19,1,0,5,0,순천시,999550.0,1660250.0,True,-0.8125123132978229,-0.6379944757270769,1.2340737492328535,-0.32975843553747036,-1.9026644458725912,179
라라008605,21,4,1,0,1,순천시,1000850.0,1660550.0,True,-0.6845507640640753,-0.36280319658423565,-0.6795216214130269,2.4561317957273654,-1.9356590478054803,180
라라030624,20,4,0,6,0,순천시,1003050.0,1662450.0,True,-0.6845507640640753,-0.6379944757270769,1.6167928233620297,-0.32975843553747036,-1.9660624337034316,181
다라992615,22,14,0,1,1,순천시,999250.0,1661550.0,True,-0.2580122666182501,-0.6379944757270769,-0.2968025472838508,2.4561317957273654,-1.9756713665670844,182
라라049599,37,3,1,0,1,순천시,1004950.0,1659950.0,True,-0.7272046138086579,-0.36280319658423565,-0.6795216214130269,2.4561317957273654,-1.978312897550063,183
라라016614,25,12,0,8,0,순천시,1001650.0,1661450.0,True,-0.34331996610741516,-0.6379944757270769,2.3822309716203818,-0.32975843553747036,-2.007550709875948,184
다라987617,25,21,2,13,0,순천시,998750.0,1661750.0,True,0.040564681593827506,-0.08761191744139432,4.295826342266262,-0.32975843553747036,-2.030081189211963,185
다라994607,19,16,2,12,0,순천시,999450.0,1660750.0,True,-0.17270456712908508,-0.08761191744139432,3.913107268137086,-0.32975843553747036,-2.0519909008702872,186
다라994611,18,56,3,8,2,순천시,999450.0,1661150.0,True,1.5334494226542157,0.18757936170144698,2.3822309716203818,5.242022026992201,-2.091097714950629,187
다라985622,95,17,1,4,1,순천시,998550.0,1662250.0,True,-0.13005071738450258,-0.36280319658423565,0.8513546751036773,2.4561317957273654,-2.1465971493842595,188
라라020636,23,8,1,2,1,순천시,1002050.0,1663650.0,True,-0.5139353650857452,-0.36280319658423565,0.08591652684532525,2.4561317957273654,-2.147762722956326,189
라라008618,18,5,0,0,1,순천시,1000850.0,1661850.0,True,-0.6418969143194928,-0.6379944757270769,-0.6795216214130269,2.4561317957273654,-2.168196477203739,190
다라987620,29,4,2,10,0,순천시,998750.0,1662050.0,True,-0.6845507640640753,-0.08761191744139432,3.147669119878734,-0.32975843553747036,-2.1811180236761016,191
라라012597,22,6,0,8,0,순천시,1001250.0,1659750.0,True,-0.5992430645749103,-0.6379944757270769,2.3822309716203818,-0.32975843553747036,-2.2634738083434427,192
라라025640,18,2,0,0,1,순천시,1002550.0,1664050.0,True,-0.7698584635532404,-0.6379944757270769,-0.6795216214130269,2.4561317957273654,-2.296158026437486,193
다라988668,18,1,0,0,1,순천시,998850.0,1666850.0,True,-0.8125123132978229,-0.6379944757270769,-0.6795216214130269,2.4561317957273654,-2.338811876182069,194
라라030623,17,2,0,1,1,순천시,1003050.0,1662350.0,True,-0.7698584635532404,-0.6379944757270769,-0.2968025472838508,2.4561317957273654,-2.4875175635020748,195
라라022637,22,6,1,4,1,순천시,1002250.0,1663750.0,True,-0.5992430645749103,-0.36280319658423565,0.8513546751036773,2.4561317957273654,-2.615789496574667,196
라라022612,32,26,0,4,2,순천시,1002250.0,1661250.0,True,0.2538339303167401,-0.6379944757270769,0.8513546751036773,5.242022026992201,-3.4308488964582757,197
다라991613,31,19,0,3,2,순천시,999150.0,1661350.0,True,-0.04474301789533753,-0.6379944757270769,0.4686356009745013,5.242022026992201,-3.5380663076057655,198
라라012598,20,3,0,9,1,순천시,1001250.0,1659850.0,True,-0.7272046138086579,-0.6379944757270769,2.7649500457495577,2.4561317957273654,-3.9757400102741967,199
나라916528,14,19,1,2,0,신안군,891650.0,1652850.0,True,5.485172248101647,1.7660769126394016,0.45519850983487015,-0.6670186482798448,7.3571592299635356,1
나라742408,9,2,2,0,0,신안군,874250.0,1640850.0,True,-0.05853080142791385,4.024339194375029,-0.559243883511412,-0.6670186482798448,4.578939658842743,2
나라819745,14,8,1,0,0,신안군,881950.0,1674550.0,True,1.898070274876637,1.7660769126394016,-0.559243883511412,-0.6670186482798448,4.277278453411667,3
나라561410,6,11,1,0,2,신안군,856150.0,1641050.0,True,2.8763708130289123,1.7660769126394016,-0.559243883511412,2.1452761931162576,3.8494315708658906,4
나라733775,9,10,0,0,0,신안군,873350.0,1677550.0,True,2.5502706336448204,-0.4921853690962267,-0.559243883511412,-0.6670186482798448,2.671216530444222,5
나라820742,10,2,1,0,0,신안군,882050.0,1674250.0,True,-0.05853080142791385,1.7660769126394016,-0.559243883511412,-0.6670186482798448,2.320677377107116,6
나라732489,10,2,1,0,0,신안군,873250.0,1648950.0,True,-0.05853080142791385,1.7660769126394016,-0.559243883511412,-0.6670186482798448,2.320677377107116,6
나라731776,6,2,1,0,0,신안군,873150.0,1677650.0,True,-0.05853080142791385,1.7660769126394016,-0.559243883511412,-0.6670186482798448,2.320677377107116,6
나라824745,8,4,1,1,1,신안군,882450.0,1674550.0,True,0.5936695573402697,1.7660769126394016,-0.052022686838270916,0.7391287724182065,2.0161934271897035,7
나라118343,11,1,1,0,0,신안군,811850.0,1634350.0,True,-0.38463098081200564,1.7660769126394016,-0.559243883511412,-0.6670186482798448,1.9945771977230242,8
나라117343,13,3,1,0,1,신안군,811750.0,1634350.0,True,0.26756937795617797,1.7660769126394016,-0.559243883511412,0.7391287724182065,1.9437038461421823,9
나라670554,12,3,1,3,0,신안군,867050.0,1655450.0,True,0.26756937795617797,1.7660769126394016,0.9624197065080111,-0.6670186482798448,1.8859457614814965,10
나라665515,7,0,1,0,0,신안군,866550.0,1651550.0,True,-0.7107311601960974,1.7660769126394016,-0.559243883511412,-0.6670186482798448,1.6684770183389324,11
나라741407,13,2,1,0,1,신안군,874150.0,1640750.0,True,-0.05853080142791385,1.7660769126394016,-0.559243883511412,0.7391287724182065,1.6176036667580904,12
나라914529,6,0,1,0,1,신안군,891450.0,1652950.0,True,-0.7107311601960974,1.7660769126394016,-0.559243883511412,0.7391287724182065,0.9654033079899068,13
나라115341,10,4,0,0,0,신안군,811550.0,1634150.0,True,0.5936695573402697,-0.4921853690962267,-0.559243883511412,-0.6670186482798448,0.7146154541396714,14
나라858504,5,4,0,0,0,신안군,885850.0,1650450.0,True,0.5936695573402697,-0.4921853690962267,-0.559243883511412,-0.6670186482798448,0.7146154541396714,14
나라732775,13,8,0,0,2,신안군,873250.0,1677550.0,True,1.898070274876637,-0.4921853690962267,-0.559243883511412,2.1452761931162576,0.6128687509779873,15
나라117342,7,7,0,2,1,신안군,811750.0,1634250.0,True,1.5719700954925453,-0.4921853690962267,0.45519850983487015,0.7391287724182065,0.4826210852697804,16
나라658246,5,6,0,4,0,신안군,865850.0,1624650.0,True,1.2458699161084532,-0.4921853690962267,1.4696409031811521,-0.6670186482798448,0.35237341956157286,17
나라821746,5,3,0,1,0,신안군,882150.0,1674650.0,True,0.26756937795617797,-0.4921853690962267,-0.052022686838270916,-0.6670186482798448,0.13490467641900916,18
