grid_id,cnt_112,cnt_cctv,cnt_patrol,env_score
다라961617,0,0,0,1.0
다라961618,0,0,0,1.0
다라961619,0,0,0,1.0
다라961620,0,0,0,1.0
다라961621,0,0,0,1.0
다라961622,0,0,0,1.0
다라961623,0,0,0,1.0
다라961624,0,0,0,1.0
다라961625,0,0,0,1.0
다라961626,0,0,0,1.0
다라961627,0,0,0,1.0
다라961628,0,0,0,1.0
다라961629,0,0,0,1.0
다라961630,0,0,0,1.0
다라961632,0,0,0,1.0
다라961633,0,0,0,1.0
다라961634,0,0,0,1.0
다라961635,0,0,0,1.0
다라961639,0,0,0,1.0
다라961640,0,0,0,1.0
다라961641,0,0,0,1.0
다라961655,0,0,0,1.0
다라961656,0,0,0,1.0
다라961660,0,0,0,1.0
다라961661,0,0,0,1.0
다라961662,0,0,0,1.0
다라961663,0,0,0,1.0
다라961664,0,0,0,1.0
다라961665,0,0,0,1.0
다라961666,0,0,0,1.0
다라961667,0,0,0,1.0
다라961668,0,0,0,1.0
다라961669,0,0,0,1.0
다라961670,0,0,0,1.0
다라961671,0,0,0,1.0
다라961672,0,0,0,1.0
다라961677,0,0,0,1.0
다라961678,0,0,0,1.0
다라961679,0,0,0,1.0
다라961680,0,0,0,1.0
다라961681,0,0,0,1.0
다라961685,0,0,0,1.0
다라961687,0,0,0,1.0
다라961688,0,0,0,1.0
다라961689,0,0,0,1.0
다라961690,0,0,0,1.0
다라961691,0,0,0,1.0
다라961692,0,0,0,1.0
다라961693,0,0,0,1.0
다라961694,0,0,0,1.0
다라961695,0,0,0,1.0
다라961696,0,0,0,1.0
다라961697,0,0,0,1.0
다라961698,0,0,0,1.0
다라961701,0,0,0,1.0
다라961702,0,0,0,1.0
다라961706,0,0,0,1.0
다라961707,0,0,0,1.0
다라961708,0,0,0,1.0
다라961709,0,0,0,1.0
다라961710,0,0,0,1.0
다라961718,0,0,0,1.0
다라961720,0,0,0,1.0
다라961721,0,0,0,1.0
다라961729,0,0,0,1.0
다라961730,0,0,0,1.0
다라961731,0,0,0,1.0
다라961732,0,0,0,1.0
다라961733,0,0,0,1.0
다라961738,0,0,0,1.0
다라961739,0,0,0,1.0
다라961748,0,0,0,1.0
다라961749,0,0,0,1.0
다라961750,0,0,0,1.0
다라961751,0,0,0,1.0
다라961752,0,0,0,1.0
다라961754,0,0,0,1.0
다라961755,0,0,0,1.0
다라961757,0,0,0,1.0
다라961758,0,0,0,1.0
다라961767,0,0,0,1.0
다라961773,0,0,0,1.0
다라961774,0,0,0,1.0
다라961775,0,0,0,1.0
다라961776,0,0,0,1.0
다라961777,0,0,0,1.0
다라961778,0,0,0,1.0
다라961779,0,0,0,1.0
다라961780,0,0,0,1.0
다라961781,0,0,0,1.0
다라961782,0,0,0,1.0
다라961783,0,0,0,1.0
다라961784,0,0,0,1.0
다라961785,0,0,0,1.0
다라961786,0,0,0,1.0
다라961787,0,0,0,1.0
다라961788,0,0,0,1.0
다라961789,0,0,0,1.0
다라961790,0,0,0,1.0
다라961798,0,0,0,1.0
다라961799,0,0,0,1.0
다라961800,0,0,0,1.0
다라961805,0,0,0,1.0
다라961806,0,0,0,1.0
다라961807,0,0,0,1.0
다라961808,0,0,0,1.0
다라961809,0,0,0,1.0
다라961810,0,0,0,1.0
다라961811,0,0,0,1.0
다라961812,0,0,0,1.0
다라961813,0,0,0,1.0
다라961814,0,0,0,1.0
다라961815,0,0,0,1.0
다라961816,0,0,0,1.0
다라961817,0,0,0,1.0
다라961818,0,0,0,1.0
다라961819,0,0,0,1.0
다라961820,0,0,0,1.0
다라961821,0,0,0,1.0
다라961822,0,0,0,1.0
다라961823,0,0,0,1.0
다라961824,0,0,0,1.0
다라961825,0,0,0,1.0
다라961826,0,0,0,1.0
다라961827,0,0,0,1.0
다라961828,0,0,0,1.0
다라961829,0,0,0,1.0
다라961830,0,0,0,1.0
다라961833,0,0,0,1.0
다라961834,0,0,0,1.0
다라961835,0,0,0,1.0
다라961836,0,0,0,1.0
다라961837,0,0,0,1.0
다라961838,0,0,0,1.0
다라961839,0,0,0,1.0
다라961840,0,0,0,1.0
다라961841,0,0,0,1.0
다라961842,0,0,0,1.0
다라961843,0,0,0,1.0
다라961844,0,0,0,1.0
다라961845,0,0,0,1.0
다라961846,0,0,0,1.0
다라961847,0,0,0,1.0
다라961848,0,0,0,1.0
다라961849,0,0,0,1.0
다라961850,0,0,0,1.0
다라961851,1,0,0,1.136576047598482
다라962495,0,0,0,1.0
다라962496,0,0,0,1.0
다라962497,0,0,0,1.0
다라962498,0,0,0,1.0
다라962499,0,0,0,1.0
다라962500,0,0,0,1.0
다라962501,0,0,0,1.0
다라962502,0,0,0,1.0
다라962503,0,0,0,1.0
다라962504,0,0,0,1.0
다라962505,1,0,0,1.136576047598482
다라962506,0,0,0,1.0
다라962507,0,0,0,1.0
다라962508,0,0,0,1.0
다라962509,0,0,0,1.0
다라962510,0,0,0,1.0
다라962511,0,0,0,1.0
다라962512,0,0,0,1.0
다라962513,0,0,0,1.0
다라962514,0,0,0,1.0
다라962515,0,0,0,1.0
다라962516,0,0,0,1.0
다라962517,0,0,0,1.0
다라962518,0,0,0,1.0
다라962519,0,0,0,1.0
다라962522,0,0,0,1.0
다라962524,0,0,0,1.0
다라962529,0,0,0,1.0
다라962530,0,0,0,1.0
다라962533,0,0,0,1.0
다라962534,0,0,0,1.0
다라962535,0,0,0,1.0
다라962536,0,0,0,1.0
다라962537,0,0,0,1.0
다라962538,0,0,0,1.0
다라962539,0,0,0,1.0
다라962540,2,0,0,1.2164679139403018
다라962541,0,0,0,1.0
다라962542,0,0,0,1.0
다라962543,0,0,0,1.0
다라962544,0,0,0,1.0
다라962545,0,0,0,1.0
다라962546,0,0,0,1.0
다라962547,0,0,0,1.0
다라962548,0,0,0,1.0
다라962549,0,0,0,1.0
다라962550,0,0,0,1.0
다라962551,2,0,0,1.2164679139403018
다라962552,0,0,0,1.0
다라962553,0,0,0,1.0
다라962554,0,0,0,1.0
다라962555,0,0,0,1.0
다라962556,0,0,0,1.0
다라962557,0,0,0,1.0
다라962558,0,0,0,1.0
다라962559,0,0,0,1.0
다라962562,0,0,0,1.0
다라962563,0,2,0,0.6830074998557687
다라962564,0,0,0,1.0
다라962571,0,0,0,1.0
다라962572,0,0,0,1.0
다라962573,0,0,0,1.0
다라962574,0,0,0,1.0
다라962575,0,0,0,1.0
다라962576,0,0,0,1.0
다라962577,0,0,0,1.0
다라962578,0,0,0,1.0
다라962579,0,0,0,1.0
다라962580,0,0,0,1.0
다라962581,0,0,0,1.0
다라962582,0,0,0,1.0
다라962583,0,0,0,1.0
다라962584,0,0,0,1.0
다라962585,0,0,0,1.0
다라962586,0,0,0,1.0
다라962587,0,0,0,1.0
다라962588,0,2,0,0.6830074998557687
다라962589,1,0,0,1.136576047598482
다라962590,0,0,0,1.0
다라962591,0,0,0,1.0
다라962592,0,0,0,1.0
다라962593,0,0,0,1.0
다라962594,0,0,0,1.0
다라962595,0,0,0,1.0
다라962596,0,0,0,1.0
다라962597,0,0,0,1.0
다라962598,0,0,0,1.0
다라962599,0,0,0,1.0
다라962600,0,0,0,1.0
다라962601,1,0,0,1.136576047598482
다라962602,0,0,0,0.875
다라962603,0,0,0,1.0
다라962604,0,0,0,1.0
다라962605,0,0,0,1.0
다라962606,0,0,0,1.0
다라962607,0,0,0,1.0
다라962608,0,0,0,1.0
다라962609,0,0,0,1.0
다라962610,0,0,0,1.0
다라962611,0,0,0,1.0
다라962612,0,0,0,1.0
다라962617,0,0,0,1.0
다라962619,0,0,0,1.0
다라962620,0,0,0,1.0
다라962621,0,0,0,1.0
다라962622,3,0,0,1.2731520951969642
다라962623,0,0,0,1.0
다라962624,0,0,0,1.0
다라962625,0,0,0,1.0
다라962626,0,0,0,1.0
다라962627,0,0,0,1.0
다라962628,0,0,0,1.0
다라962633,0,0,0,1.0
다라962634,0,0,0,1.0
다라962635,0,0,0,1.0
다라962636,0,0,0,1.0
다라962655,0,0,0,1.0
다라962656,0,0,0,1.0
다라962660,0,0,0,1.0
다라962661,0,0,0,1.0
다라962662,0,0,0,1.0
다라962663,0,0,0,1.0
다라962665,0,0,0,1.0
다라962671,0,0,0,1.0
다라962672,0,0,0,1.0
다라962677,0,0,0,1.0
다라962678,0,0,0,1.0
다라962679,0,0,0,1.0
다라962680,0,0,0,1.0
다라962681,0,0,0,1.0
다라962682,0,0,0,1.0
다라962683,0,0,0,1.0
다라962684,0,0,0,1.0
다라962685,0,0,0,1.0
다라962686,0,0,0,1.0
다라962688,0,0,0,1.0
다라962689,0,0,0,1.0
다라962690,0,0,0,1.0
다라962691,0,0,0,1.0
다라962692,0,0,0,1.0
다라962693,0,0,0,1.0
다라962694,0,0,0,1.0
다라962695,0,0,1,1.0
다라962696,0,0,0,1.0
다라962697,0,0,0,1.0
다라962698,0,0,0,1.0
다라962700,0,0,0,1.0
다라962704,0,0,0,1.0
다라962709,0,0,0,1.0
다라962710,0,0,0,1.0
다라962711,0,0,0,1.0
다라962712,0,0,0,1.0
다라962716,0,0,0,1.0
다라962717,0,0,0,1.0
다라962718,0,0,0,1.0
다라962720,0,0,0,1.0
다라962721,0,0,0,1.0
다라962729,0,0,0,1.0
다라962730,0,0,0,1.0
다라962731,0,0,0,1.0
다라962732,0,0,0,1.0
다라962738,0,0,0,1.0
다라962739,0,0,0,1.0
다라962748,0,0,0,1.0
다라962749,0,0,0,1.0
다라962750,0,0,0,1.0
다라962751,0,0,0,1.0
다라962752,0,0,0,1.0
다라962755,0,0,0,1.0
다라962757,0,0,0,1.0
다라962758,0,0,0,1.0
다라962772,0,0,0,1.0
다라962773,0,0,0,1.0
다라962774,0,0,0,1.0
다라962775,0,0,0,1.0
다라962776,0,0,0,1.0
다라962777,0,0,0,1.0
다라962779,0,0,0,1.0
다라962780,0,0,0,1.0
다라962783,0,0,0,1.0
다라962784,0,0,0,1.0
다라962785,0,0,0,1.0
다라962786,0,0,0,1.0
다라962787,0,0,0,1.0
다라962788,0,0,0,1.0
다라962789,0,0,0,1.0
다라962790,0,0,0,1.0
다라962791,0,0,0,1.0
다라962792,0,0,0,1.0
다라962793,0,0,0,1.0
다라962794,0,0,0,1.0
다라962795,0,0,0,1.0
다라962798,0,0,0,1.0
다라962799,0,0,0,1.0
다라962805,0,0,0,1.0
다라962806,0,0,0,1.0
다라962807,0,0,0,1.0
다라962808,0,0,0,1.0
다라962809,0,0,0,1.0
다라962810,0,0,0,1.0
다라962811,0,0,0,1.0
다라962812,0,0,0,1.0
다라962813,0,0,0,1.0
다라962814,0,0,0,1.0
다라962815,0,0,0,1.0
다라962816,0,0,0,1.0
다라962817,0,0,0,1.0
다라962818,0,0,0,1.0
다라962819,0,0,0,1.0
다라962820,0,0,0,1.0
다라962821,0,0,0,1.0
다라962822,0,0,0,1.0
다라962823,0,0,0,1.0
다라962824,0,0,0,1.0
다라962825,0,0,0,1.0
다라962826,0,0,0,1.0
다라962827,0,0,0,1.0
다라962828,0,0,0,1.0
다라962829,0,0,0,1.0
다라962830,0,0,0,1.0
다라962831,0,0,0,1.0
다라962832,0,0,0,1.0
다라962833,0,0,0,1.0
다라962834,0,0,0,1.0
다라962835,0,0,0,1.0
다라962836,0,0,0,1.0
다라962837,0,0,0,1.0
다라962838,0,0,0,1.0
다라962839,0,0,0,1.0
다라962840,0,0,0,1.0
다라962841,1,0,0,1.136576047598482
다라962842,0,0,0,1.0
다라962843,0,0,1,1.0
다라962844,0,0,0,1.0
다라962845,0,0,0,1.0
다라962846,0,0,0,1.0
다라962847,0,0,0,1.0
다라962848,0,0,0,1.0
다라962849,0,0,0,1.0
다라962850,0,0,0,1.0
다라962851,0,0,0,1.0
다라963495,0,0,0,1.0
다라963496,0,0,0,1.0
다라963497,0,0,0,1.0
다라963498,0,0,0,1.0
다라963499,0,0,0,1.0
다라963500,0,0,0,1.0
다라963501,0,0,0,1.0
다라963502,0,0,0,1.0
다라963503,0,0,0,1.0
다라963504,0,0,0,1.0
다라963505,0,0,0,1.0
다라963506,0,0,0,1.0
다라963507,0,0,0,1.0
다라963508,0,0,0,1.0
다라963509,0,0,0,1.0
다라963510,0,0,0,1.0
다라963511,0,0,0,1.0
다라963512,0,0,0,1.0
다라963513,0,0,0,1.0
다라963514,0,0,0,1.0
다라963515,1,0,0,1.136576047598482
다라963516,0,0,0,1.0
다라963517,0,0,0,1.0
다라963518,0,0,0,1.0
다라963519,0,0,0,1.0
다라963521,0,0,0,1.0
다라963522,0,0,0,1.0
다라963523,0,0,0,1.0
다라963524,0,0,0,1.0
다라963525,0,0,0,1.0
다라963529,0,0,0,1.0
다라963530,0,0,0,1.0
다라963534,0,0,0,1.0
다라963535,0,0,0,1.0
다라963536,0,0,0,1.0
다라963537,0,0,0,1.0
다라963538,0,0,0,1.0
다라963539,0,0,0,1.0
다라963540,1,0,0,1.136576047598482
다라963541,2,0,0,1.2164679139403018
다라963542,0,0,1,1.0
다라963543,0,0,0,1.0
다라963544,0,0,0,1.0
다라963545,0,0,0,1.0
다라963546,0,0,0,1.0
다라963547,0,0,0,1.0
다라963548,0,0,0,1.0
다라963549,0,0,0,1.0
다라963550,0,3,0,0.6000000000000001
다라963551,0,0,0,1.0
다라963552,0,0,0,1.0
다라963553,0,0,0,1.0
다라963554,0,0,0,1.0
다라963555,0,0,0,1.0
다라963556,0,0,0,1.0
다라963557,0,0,0,1.0
다라963558,0,0,0,1.0
다라963559,0,0,0,1.0
다라963560,0,0,0,1.0
다라963561,0,0,0,1.0
다라963562,0,0,0,1.0
다라963564,0,0,0,1.0
다라963569,0,0,0,1.0
다라963570,0,0,0,1.0
다라963571,0,0,0,1.0
다라963572,0,0,0,1.0
다라963573,0,0,0,1.0
다라963574,0,0,0,1.0
다라963575,0,0,0,1.0
다라963576,0,0,0,1.0
다라963577,0,0,0,1.0
다라963578,0,0,0,1.0
다라963579,0,0,0,1.0
다라963580,1,0,0,1.136576047598482
다라963581,0,0,0,1.0
다라963582,0,0,0,1.0
다라963584,0,0,0,1.0
다라963585,0,0,0,1.0
다라963586,0,0,0,1.0
다라963587,0,0,0,1.0
다라963588,0,0,0,1.0
다라963589,0,0,0,1.0
다라963590,0,0,0,1.0
다라963591,0,0,0,1.0
다라963592,0,0,0,1.0
다라963593,0,0,0,1.0
다라963594,1,0,0,1.136576047598482
다라963595,0,0,0,1.0
다라963596,0,0,0,1.0
다라963597,0,0,0,1.0
다라963598,0,0,0,1.0
다라963599,0,0,0,1.0
다라963600,0,0,0,1.0
다라963601,0,0,0,1.0
다라963602,0,0,0,1.0
다라963603,0,0,0,1.0
다라963604,0,0,0,1.0
다라963605,0,0,0,1.0
다라963606,0,0,0,1.0
다라963607,0,0,0,1.0
다라963608,0,0,0,1.0
다라963609,0,0,0,1.0
다라963610,0,0,0,1.0
다라963611,0,0,0,1.0
다라963612,0,0,0,1.0
다라963613,0,0,0,1.0
다라963614,0,0,0,1.0
다라963615,0,0,0,1.0
다라963616,0,0,0,1.0
다라963617,0,0,0,1.0
다라963618,0,0,0,1.0
다라963619,0,0,0,1.0
다라963620,0,0,0,1.0
다라963621,0,0,0,1.0
다라963622,0,0,0,1.0
다라963623,0,0,0,1.0
다라963624,0,0,0,1.0
다라963625,0,0,0,1.0
다라963626,0,0,0,1.0
다라963627,0,0,0,1.0
다라963628,0,0,0,1.0
다라963632,0,0,0,1.0
다라963633,0,0,0,1.0
다라963634,0,0,0,1.0
다라963660,0,0,0,1.0
다라963661,0,2,0,0.6830074998557687
다라963662,1,0,0,1.136576047598482
다라963663,0,0,0,1.0
다라963677,0,0,0,1.0
다라963678,0,0,0,1.0
다라963679,0,0,0,1.0
다라963680,0,0,0,1.0
다라963681,0,0,0,1.0
다라963682,0,0,0,1.0
다라963683,0,0,0,1.0
다라963684,0,0,0,1.0
다라963685,0,0,0,1.0
다라963686,0,0,0,1.0
다라963687,0,0,0,1.0
다라963688,0,0,0,1.0
다라963689,0,0,0,1.0
다라963690,0,0,0,1.0
다라963691,0,0,0,1.0
다라963692,0,0,0,1.0
다라963693,0,0,0,1.0
다라963694,0,0,0,1.0
다라963695,0,2,0,0.6830074998557687
다라963696,0,0,0,1.0
다라963697,0,0,0,1.0
다라963698,0,0,0,1.0
다라963699,0,0,0,1.0
다라963700,0,0,0,1.0
다라963707,0,0,0,1.0
다라963710,0,0,0,1.0
다라963711,0,0,0,1.0
다라963712,0,0,0,1.0
다라963713,0,0,0,1.0
다라963714,0,0,0,1.0
다라963715,0,0,0,1.0
다라963716,0,0,0,1.0
다라963724,0,0,0,1.0
다라963725,0,0,0,1.0
다라963729,0,0,0,1.0
다라963730,0,0,0,1.0
다라963731,0,0,0,1.0
다라963732,0,0,0,1.0
다라963733,0,0,0,1.0
다라963739,0,0,0,1.0
다라963740,0,0,0,1.0
다라963744,0,0,0,1.0
다라963750,0,0,0,1.0
다라963751,0,0,0,1.0
다라963752,0,0,0,1.0
다라963753,0,0,0,1.0
다라963754,0,0,0,1.0
다라963755,0,0,0,1.0
다라963756,0,0,0,1.0
다라963757,0,0,0,1.0
다라963758,0,0,0,1.0
다라963759,0,0,0,1.0
다라963763,0,0,0,1.0
다라963773,0,0,0,1.0
다라963775,0,0,0,1.0
다라963776,0,0,0,1.0
다라963777,0,0,0,1.0
다라963778,0,0,0,1.0
다라963779,0,0,0,1.0
다라963780,0,0,0,1.0
다라963782,0,0,0,1.0
다라963783,0,0,0,1.0
다라963784,0,0,0,1.0
다라963785,0,0,0,1.0
다라963786,0,0,0,1.0
다라963787,0,0,0,1.0
다라963788,0,0,0,1.0
다라963789,0,0,0,1.0
다라963790,0,0,0,1.0
다라963791,0,0,0,1.0
다라963792,0,0,0,1.0
다라963793,0,0,0,1.0
다라963804,0,0,0,1.0
다라963805,0,0,0,1.0
다라963806,0,0,0,1.0
다라963807,1,0,0,1.136576047598482
다라963808,0,0,0,1.0
다라963809,0,0,0,1.0
다라963810,0,0,0,1.0
다라963811,0,0,0,1.0
다라963812,0,0,0,1.0
다라963813,0,0,0,1.0
다라963814,0,0,0,1.0
다라963815,0,0,0,1.0
다라963821,0,0,0,1.0
다라963822,0,0,0,1.0
다라963823,0,0,0,1.0
다라963824,0,0,0,1.0
다라963825,0,0,0,1.0
다라963826,0,0,0,1.0
다라963827,0,0,0,1.0
다라963828,0,0,0,1.0
다라963829,0,0,0,1.0
다라963830,0,0,0,1.0
다라963831,0,0,0,1.0
다라963832,0,0,0,1.0
다라963833,0,1,0,0.8
다라963834,0,1,0,0.8
다라963835,0,0,0,1.0
다라963836,0,0,0,1.0
다라963837,0,0,0,1.0
다라963838,0,0,0,1.0
다라963839,0,0,0,1.0
다라963840,0,0,0,1.0
다라963841,0,0,0,1.0
다라963842,0,0,0,1.0
다라963843,0,0,0,1.0
다라963844,0,0,0,1.0
다라963845,0,0,0,1.0
다라963846,0,0,0,1.0
다라963847,0,0,0,1.0
다라963848,0,0,0,1.0
다라963849,0,0,0,1.0
다라963850,0,0,0,1.0
다라964494,0,0,0,1.0
다라964495,0,0,0,1.0
다라964496,1,0,0,1.136576047598482
다라964497,1,0,0,1.136576047598482
다라964498,0,0,0,1.0
다라964499,0,0,0,1.0
다라964500,0,0,0,1.0
다라964501,0,0,0,1.0
다라964502,0,0,0,1.0
다라964503,0,0,0,1.0
다라964504,0,0,0,1.0
다라964505,0,0,0,1.0
다라964506,0,0,0,1.0
다라964507,1,0,0,1.136576047598482
다라964508,0,0,0,1.0
다라964509,0,0,0,1.0
다라964510,0,0,0,1.0
다라964511,0,0,0,1.0
다라964512,0,0,0,1.0
다라964513,0,0,0,1.0
다라964514,0,0,0,1.0
다라964515,0,0,0,1.0
다라964516,0,0,0,1.0
다라964517,0,0,0,1.0
다라964518,0,0,0,1.0
다라964519,0,0,0,1.0
다라964520,0,0,0,1.0
다라964521,0,0,0,1.0
다라964522,0,0,0,1.0
다라964523,0,0,0,1.0
다라964524,0,0,0,1.0
다라964525,0,0,0,1.0
다라964533,0,0,0,1.0
다라964534,0,0,0,1.0
다라964535,0,0,0,1.0
다라964536,0,0,0,1.0
다라964537,0,0,0,1.0
다라964538,0,0,0,1.0
다라964539,0,0,0,1.0
다라964540,0,0,0,1.0
다라964541,1,0,0,1.136576047598482
다라964542,0,0,0,1.0
다라964543,0,0,0,1.0
다라964544,0,0,0,1.0
다라964545,0,0,0,1.0
다라964546,0,0,0,1.0
다라964547,0,0,0,1.0
다라964548,0,0,0,1.0
다라964549,0,0,0,1.0
다라964550,0,0,0,1.0
다라964551,0,0,0,1.0
다라964552,0,0,0,1.0
다라964553,0,0,0,1.0
다라964554,0,0,0,1.0
다라964555,0,0,0,1.0
다라964556,0,0,0,1.0
다라964557,0,0,0,1.0
다라964558,0,0,0,1.0
다라964559,0,0,0,1.0
다라964560,0,0,0,1.0
다라964561,0,0,0,1.0
다라964562,0,0,0,1.0
다라964563,0,0,0,1.0
다라964564,0,0,0,1.0
다라964565,0,0,0,1.0
다라964566,0,0,0,1.0
다라964567,0,0,0,1.0
다라964569,0,0,0,1.0
다라964570,0,0,0,1.0
다라964571,0,0,0,1.0
다라964572,0,0,0,1.0
다라964573,0,0,0,1.0
다라964574,0,0,0,1.0
다라964575,0,0,0,1.0
다라964576,0,0,0,1.0
다라964579,0,0,0,1.0
다라964580,0,0,0,1.0
다라964581,0,0,0,1.0
다라964583,0,0,0,1.0
다라964584,0,0,0,1.0
다라964585,0,0,0,1.0
다라964586,0,0,0,1.0
다라964587,0,0,0,1.0
다라964588,1,0,0,1.011576047598482
다라964589,0,0,0,1.0
다라964590,0,0,0,1.0
다라964591,0,0,0,1.0
다라964592,0,0,0,1.0
다라964593,0,0,0,1.0
다라964594,0,0,0,1.0
다라964595,0,0,0,1.0
다라964596,0,0,0,1.0
다라964597,0,0,0,1.0
다라964598,0,0,0,1.0
다라964599,0,0,0,1.0
다라964600,0,0,0,1.0
다라964601,0,0,0,1.0
다라964602,0,0,0,1.0
다라964603,0,0,0,1.0
다라964604,0,0,0,1.0
다라964605,0,0,0,1.0
다라964606,0,0,0,1.0
다라964607,0,0,0,1.0
다라964608,0,0,0,1.0
다라964609,0,0,0,1.0
다라964610,1,0,0,1.136576047598482
다라964611,0,0,0,1.0
다라964612,0,0,0,1.0
다라964613,0,0,0,1.0
다라964614,0,0,0,1.0
다라964615,1,0,0,1.136576047598482
다라964616,0,0,0,1.0
다라964617,1,0,0,1.136576047598482
다라964618,0,0,0,1.0
다라964619,0,0,0,1.0
다라964620,0,0,0,1.0
다라964621,0,0,0,1.0
다라964622,0,0,0,1.0
다라964623,0,0,0,1.0
다라964624,0,0,0,1.0
다라964625,0,0,0,1.0
다라964626,0,0,0,1.0
다라964627,0,0,0,1.0
다라964633,0,0,0,1.0
다라964655,0,0,0,1.0
다라964656,0,0,0,1.0
다라964659,0,0,0,1.0
다라964660,0,0,0,1.0
다라964661,0,0,0,1.0
다라964662,0,0,0,1.0
다라964676,0,0,0,1.0
다라964677,0,0,0,1.0
다라964678,0,0,0,1.0
다라964679,0,0,0,1.0
다라964680,0,0,0,1.0
다라964681,0,0,0,1.0
다라964682,0,0,0,1.0
다라964683,0,0,0,1.0
다라964686,0,0,0,1.0
다라964687,0,0,0,1.0
다라964688,0,0,0,1.0
다라964689,0,0,0,1.0
다라964690,0,0,0,1.0
다라964691,0,0,0,1.0
다라964692,0,0,0,1.0
다라964693,0,0,0,1.0
다라964694,0,0,0,1.0
다라964695,0,0,0,1.0
다라964696,0,0,0,1.0
다라964697,0,0,0,1.0
다라964698,0,0,0,1.0
다라964699,0,0,0,1.0
다라964700,0,0,0,1.0
다라964705,0,0,0,1.0
다라964707,0,0,0,1.0
다라964715,0,0,0,1.0
다라964724,0,0,0,1.0
다라964725,0,0,0,1.0
다라964729,0,0,0,1.0
다라964730,0,0,0,1.0
다라964731,0,0,0,1.0
다라964732,0,0,0,1.0
다라964733,0,0,0,1.0
다라964739,0,0,0,1.0
다라964740,0,0,0,1.0
다라964741,0,0,0,1.0
다라964742,0,0,0,1.0
다라964743,0,0,0,1.0
다라964744,0,0,0,1.0
다라964750,0,0,0,1.0
다라964751,1,0,0,1.136576047598482
다라964752,0,0,0,1.0
다라964753,0,0,0,1.0
다라964754,0,0,0,1.0
다라964755,0,0,0,1.0
다라964756,0,0,0,1.0
다라964757,0,0,0,1.0
다라964758,0,0,0,1.0
다라964759,0,0,0,1.0
다라964760,0,0,0,1.0
다라964761,0,0,0,1.0
다라964762,0,0,0,1.0
다라964763,0,0,0,1.0
다라964764,0,0,0,1.0
다라964775,0,0,0,1.0
다라964776,0,0,0,1.0
다라964777,0,0,0,1.0
다라964778,0,0,0,1.0
다라964779,0,0,0,1.0
다라964783,0,0,0,1.0
다라964784,0,0,0,1.0
다라964785,0,0,0,1.0
다라964786,0,0,0,1.0
다라964787,0,0,0,1.0
다라964788,0,0,0,1.0
다라964789,0,0,0,1.0
다라964790,0,0,0,1.0
다라964791,0,0,0,1.0
다라964792,0,0,0,1.0
다라964793,0,0,0,1.0
다라964797,0,0,0,1.0
다라964800,0,0,0,1.0
다라964804,0,0,0,1.0
다라964805,0,0,0,1.0
다라964806,0,0,0,1.0
다라964807,2,0,0,1.2164679139403018
다라964808,0,0,0,1.0
다라964809,0,0,0,1.0
다라964810,0,0,0,1.0
다라964811,0,0,0,1.0
다라964812,0,0,0,1.0
다라964813,0,0,0,1.0
다라964814,0,0,0,1.0
다라964821,0,0,0,1.0
다라964822,0,0,0,1.0
다라964823,0,0,0,1.0
다라964824,0,0,0,1.0
다라964825,0,0,0,1.0
다라964826,0,0,0,1.0
다라964827,0,0,0,1.0
다라964828,0,0,0,1.0
다라964829,1,0,0,1.136576047598482
다라964830,0,0,0,1.0
다라964831,0,0,0,1.0
다라964832,0,0,0,1.0
다라964833,0,0,0,1.0
다라964834,0,0,0,1.0
다라964835,0,0,0,1.0
다라964836,0,0,0,1.0
다라964837,0,0,0,1.0
다라964838,0,0,0,1.0
다라964839,0,0,0,1.0
다라964840,0,0,0,1.0
다라964841,0,0,0,1.0
다라964842,0,0,0,1.0
다라964843,0,0,0,1.0
다라964844,0,0,0,1.0
다라964845,0,0,0,1.0
다라964846,0,0,0,1.0
다라964847,0,0,0,1.0
다라964848,0,0,0,1.0
다라964849,0,0,0,1.0
다라964850,0,0,0,1.0
다라965496,1,0,0,1.136576047598482
다라965497,0,0,0,1.0
다라965498,0,0,0,1.0
다라965499,0,0,0,1.0
다라965500,0,0,0,1.0
다라965501,0,0,0,1.0
다라965503,0,0,0,1.0
다라965504,0,0,0,1.0
다라965505,0,0,0,1.0
다라965506,0,0,0,1.0
다라965507,0,0,0,1.0
다라965508,0,0,0,1.0
다라965509,0,0,0,1.0
다라965510,0,0,0,1.0
다라965511,0,0,0,1.0
다라965512,0,0,0,1.0
다라965513,0,0,0,1.0
다라965514,0,0,0,1.0
다라965515,0,0,0,1.0
다라965516,0,0,0,1.0
다라965517,0,0,0,1.0
다라965518,0,0,0,1.0
다라965519,0,0,0,1.0
다라965520,0,0,0,1.0
다라965521,0,0,0,1.0
다라965522,0,0,0,1.0
다라965523,0,0,0,1.0
다라965524,0,0,0,1.0
다라965525,0,0,0,1.0
다라965526,0,0,0,1.0
다라965527,0,0,0,1.0
다라965531,0,0,0,1.0
다라965532,0,0,0,1.0
다라965533,0,0,0,1.0
다라965534,0,0,0,1.0
다라965535,0,0,0,1.0
다라965536,0,0,0,1.0
다라965537,0,0,0,1.0
다라965538,0,0,0,1.0
다라965539,0,0,0,1.0
다라965540,0,0,0,1.0
다라965541,0,2,0,0.6830074998557687
다라965542,0,0,0,1.0
다라965543,0,0,0,1.0
다라965544,0,0,0,1.0
다라965545,0,0,0,1.0
다라965546,0,0,0,1.0
다라965547,0,0,0,1.0
